"CG43427",0,0,0,0,0,0,0,0,0
"CR44157",0,0,0,0,0,0,0,0,0
"CG9769",1,1,1,1,1,1,1,1,1
"CR44923",0,0,0,0,0,0,0,0,0
"Nep2",0,0,0,0,0,0,0,0,0
"tacc",1,1,1,1,0.99,1,1,1,1
"atms",0,0,0,0,0.93,0,0,0.76,0
"CG44098",0,0,0,0,0,0,0,0,0
"ctrip",0,0,0,0.06,0,0,0,0,0
"Hus1-like",0,0,0,0,0,0,0,0,0
"CG1129",0,0,0,0,0,0,0,0,0
"CG1126",0,0,0,0,0,0,0,0,0
"CG14657",0,0,0,0,0,0,0,0,0
"CG14658",0,0,0,0,0,0,0,0,0
"opa",0,1,0,0,0,0,0,0,0
"Gnf1",0,0,0,0,0,0,0,0,0
"Cdep",0,0,0,0,0,0,0,0.02,0
"CR45188",0,0,0,0,0,0,0,0,0
"Ubc6",1,1,1,1,1,1,1,1,1
"CG14661",0,0,0,0,0,0,0,0,0
"CG2016",1,0,0,0,0.18,0,0,1,0
"CG1124",0,0,0,0,0,0,0,0,0
"CG14662",0,0,0,0,0,0,0,0,0
"CR43478",0,0,0,0,0,0,0,0,0
"CG2022",0,0,0,0,0,0,0,0,0
"CR45585",0,0,0,0,0,0,0,0,0
"CR43635",0,0,0,0,0,0,0,0,0
"CR45588",0,0,0,0,0,0,0,0,0
"corto",0.99,0.75,1,0.21,0.9,0,0,0.93,0.03
"CG43131",0,0,0,0,0,0,0,0,0
"CG12007",0.02,0,0,0.06,0,0,0,0,0
"CG12589",0,0,0,0,0,0,0,0,0
"dpr16",1,0,0,0,0,0,0,0,0
"cno",0,0,1,0,0,0,0,0,0
"Prosbeta2R2",0,0,0,0,0,0,0,0,0
"CG1116",0,0,0,0,0,0,0,0,0
"CG2604",0,0,1,0.01,0,0,0,0,0
"CG14664",0,0,0,0,0,0,0,0,0
"Vps37B",0,0,0,0,0,0,0,0,0
"Kat60",0,0,0,0,0,0,0,0,0
"Mms19",0.1,0,0,0,0,0,0,0.1,0
"rtp",0,0,0,0,0,0,0,0,0
"CG12163",0,0,0,0,0,0,0,0,0
"CG33293",0,0,0,0,0,0,0,0,0
"CR44019",0,0,0,0,0,0,0,0,0
"CG1113",0,0,0,0,0,0,0,0,0
"CG12173",0,0,0,0,0,0,0,0,0
"Hph",0,0,0,0,0,0,0,0,0
"mtd",0,0,0,0,0,0,0,0,0
"CG11999",0,0,0,0,0,0,0,0,0
"CG1161",1,1,1,1,1,1,1,1,1
"Prosbeta7",1,1,1,1,1,1,1,1,1
"Cerk",0,0,0.23,0,0,0,0.01,0.22,0
"CR44103",0,0,0,0,0,0,0,0,0
"RpII18",1,1,0.1,1,1,1,1,0.99,1
"hd",0,0,0,0,0,0,0,0,0
"CG14667",0,0,1,0.01,0.02,0,0,0,0
"7B2",1,0.98,1,1,1,1,1,1,1
"kkv",0,0,0,0,0,0,0,0,0
"CG14668",0,0,0,0,0,0,0,0,0
"CG1172",0,0,0,0,0,0,0,0,0
"CG2663",0,0,0,0,0,0,0,0,0
"Orco",0,0,0,0,0,0,0,0,0
"CG14669",0,0,0,0,1,0,0,0,0
"PEK",0,0,0,0,1,0,0,0,0
"RpL35A",1,1,1,1,1,1,1,1,1
"CG12162",0,0,0,0,0,0,0,0,0
"mRpL44",0,0,0,0,0,0,0,0,0
"Snr1",0,0,0,0,0,0,0,0,0
"Hcs",0,0,0,0,0,0,0,0,0
"ksr",0,0,0,0,1,0,0,0,0
"CG31550",0,0,0,0,0,0,0,0,0
"CG31547",0,0,0,0,0,0,0,0,0
"Nmdar1",0,0,0,0,0,0,0,0,0
"Itp-r83A",0,0,0,0.97,0,0,0,0,0
"CR43845",0,0,0,0,0,0,0,0,0
"CG2519",0,0,0,0.01,0,0,0,0,0
"mia",0,0,0,0,0,0,0,0,0
"Pcmt",1,1,0,1,1,1,1,0.97,1
"Snm1",0,0,0,0,0,0,0,0,0
"Pi4KIIalpha",0.01,0,0.11,0.01,0,0.03,0.79,0,0
"CG14671",0,0,0,0,0,0,0,0.02,0
"CG12746",0,0,0,0,0,0,0,0.49,0
"CG2931",0,0,0,0,0,0,0,0,0
"Rheb",0,0,0,0,0,0,0,0,0
"CRMP",1,1,1,1,1,1,1,1,1
"CG2926",0,0,0,0,0,0,0,0,0
"rev7",0,0,0,0,0,0,0,0,0
"noi",0,0,0.76,0,0,0,0,0,0
"Vha26",0.97,0.85,1,1,1,0.95,0.95,1,0.77
"kra",1,1,1,1,1,1,1,1,1
"snoRNA:Psi28S-2442a",0,0,0,0,0,0,0,0,0
"CG1427",0,0,0,0,0,0,0,0,0
"asl",0,0,0,0,0,0,0,0,0
"Rga",0,0,0,0,0,0,0,0,0
"Atu",0,0,0,0,0.08,0,0,0,0
"Spec2",0,0,0,0,0.93,0,0,0,0
"CG2911",0,0,0,0,0,0.87,0,0,0
"RpL13A",1,1,1,1,1,1,1,1,1
"CG31551",0,0,0,0,0,0,0,0,0
"CG31549",0,0,0,0,0,0,0,0,0
"CG12171",0,0,1,0,0,0,0,0,0
"CG31546",0,0,0,0,0,0,0,0,0
"CG31548",0,0,0,0,0,0,0,0,0
"CG12170",0,0,1,0,0,0,0,0,0
"MTA1-like",0,0,0,0,0,0,0,0,0
"Sec23",0,0,0.99,0,0,0,0,0,0
"elm",1,1,1,1,1,1,1,1,1
"MED27",0,0,0,0,0,0,0,0,0
"CG2182",1,1,0.98,1,1,1,1,1,1
"CR44093",0,0,0,0,0,0,0,0,0
"CG1109",0,0,0,0,1,0,0,0,0
"Xe7",1,0.96,0.17,1,0.43,1,1,1,1
"Atg17",0,0,0,0.03,0,0,0.22,0,0
"Rab23",0,0,0,0,0,0,0,0,0
"plx",0.01,0.38,0.12,0,0.01,0,0,0,0
"CG2104",0,0,0,0,0,0,0,0,0
"cas",0,0,0,0,0,0,0,0,0
"CG1239",0,0,0,0,0,0,0,0,0
"CG2100",0,0,0,0.93,0.01,0,0,0,0
"CG1236",0.05,0,0,0,0,0,0,0,0
"Sym",0,0,0,0,1,0,0,0,0
"Madm",0,0,0,0.01,0,0,0,0,0
"CG2091",0,0,0.63,0,0,0,0,0,0
"Sec8",0,0,0,0,0,0,0,0,0
"CG2082",1,1,1,1,1,1,1,1,1
"jagn",0,0,0,0.02,0,0,0,0,0.03
"kat-60L1",0,0,0,0,0.74,0,0,0,0
"CG2051",0.06,0,0,0,0,0,0.01,0,0
"Rpn5",1,1,0.78,1,0.79,1,1,0.99,1
"CG1218",0,0,0,0,0,0,0,0,0
"CG2046",0,0,0,0,0,0,0,0,0
"CG10979",0,0,0.29,0,0,0,0,0,0
"CG11000",0,0,0,0.86,0,0,0,0.95,0
"CG42675",0,0,0,0.06,0,0,0,0.01,0
"Hpr1",0,0,0,0,0,0,0,0,0
"CG2023",0,0,0,0,0,0,0,0,0
"dgrn",0,0,0,0,0,0,0,0,0
"CG1208",0,0,0,0,0,0,0,0,0
"CG1213",0,0,0,0,0,0,0,0,0
"disp",0,0,0,0,0,0,0,0,0
"ECSIT",0,0,0,0,0,0,0,0.02,0
"CG2017",0,0,0,0,0,0,0,0,0
"CG34113",0,0,0,0,0,0,1,1,0.35
"CR44925",0,0,0,0,0,0,0,0,0
"Obp83a",0,0,0,0,0,0,0,0,0
"Obp83b",0,0,0,0,0,0,0,0,0
"Rm62",1,0.85,0.68,1,0.89,1,1,1,1
"CG10280",0,0,0,0,0,0,0,0,0
"CG15580",0,0,0,0,0,0,0,0,0
"Gasp",0,0,0,0,0,0,0,0,0
"Obp83cd",0,0,0,0,0,0,0,0,0
"Obp83ef",0,0,0,0,0,0,0,0,0
"Obp83g",0,0,0,0,0,0,0,0,0
"Vha14-2",0,0,0,0,0,1,0,0,0
"CG31559",0,0,0,0,0,0,0,0,0
"CR45194",0,0,0,0,0,0,0,0,0
"NPFR",0,0,0,0,1,0,0,0,0
"Osi24",0,0,0,0,0,0,0,0,0
"Osi2",0,0,0,0,0,0,0,0,0
"Osi3",0,0,0,0,0,0,0,0,0
"Osi4",0,0,0,0,0,0,0,0,0
"Osi5",0,0,0,0,0,0,0,0,0
"Osi6",0,0,0,0,0,0,0,0,0
"Osi7",0,0,0,0,0,0,0,0,0
"Osi8",0,0,0,0,0,0,0,0,0
"Osi9",0,0,0,0,0,0,0,0,0
"Osi13",0,0,0,0,0,0,0,0,0
"Osi15",0,0,0,0,0,0,0,0,0
"Osi17",0,0,0,0,0,0,0,0,0
"Osi19",0,0,0,0,0,0,0,0,0
"Osi20",0,0,0,0,0,0,0,0,0
"CG17919",0,0,0,0,0,0,0,0,0
"SmD2",1,1,0,1,1,1,1,1,1
"CG18048",0,0,0,0,0,0,0,0.1,0
"Pak",0,0,0.23,0,0,0,0,0.01,0
"CG42724",1,1,1,0.97,0.99,1,1,1,1
"CG10286",0,0.02,0,0,0,0,0,0,0
"CG1041",0,0,0,0,0,0,0,0,0
"CG42564",0,0,0,0,0,0,0,0,0
"CG1024",0,0,0,0,0,0,0,0,0
"CG42537",0,0,0,0,0,0,0,0,0
"TfIIFalpha",0,0,0,0,0,0,0,0,0
"godzilla",0,0,0,0,0,0,0,0,0
"Dmtn",0,0,0,0,1,0,0,0,0
"gpp",1,1,1,1,0.86,1,1,1,1
"CG9727",0,0,0,0,0,0,0,0,0
"Zif",0,0,0.01,0,0.15,0,0.19,0,0.01
"Neurochondrin",0,0,0,0,0,0,0,0,0
"CG15186",0,0,0,0,0,0,0,0,0
"dpr11",0,0,0,0,0,0.06,0,0,0
"CG1137",0,0,0,0,0,0,0,0,0
"Taf1",0.33,0,0,0,0,0,0,0,0
"CG1307",0.99,0.99,0.98,1,0.98,0.99,1,0.99,0.94
"twr",1,1,1,1,1,1,1,1,1
"agt",0,0,0,0,0,0,0,0,0
"lab",0,0,0,0,0,0,0,0,0
"Edg84A",0,0,0,0,0,0,0,0,0
"pncr002:3R",0,0,0,0,0,0,0,0,0
"pb",0,0,0,0,0,0,0,0,0
"CR45593",0,1,0,0,0,0,0,0,0
"Ama",0,0,0,0,0,0,0,0,0
"CG1105",0,0.89,0,0,0.01,0,0,0.06,0
"CG1965",0.97,0.87,1,0.81,0.11,0.99,1,0.95,1
"CG1104",0,0,0.99,0,0,0,0,0,0
"CG1943",0,1,0.01,0.68,0,0.99,0.01,0,0.01
"Ref1",1,1,1,1,1,1,1,0.99,1
"Dpck",0,0,0,0,0,0,0,0,0
"CG1091",0,0,0,0,0.01,0,0,0,0
"CR45907",0,0,0,0,0,0,0,0,0
"alphaTub84B",0.32,1,0.99,0.71,0.01,0,0,0.01,0
"CR43685",0,0,0,0,0,0,0,0,0
"e(y)2b",0,0,0,0,0,0,0,0,0
"Alh",0,0,0,0,0,0,0,0,0
"Mlp84B",0,0,0,0,0,0,0,0,0
"CG10098",1,1,1,1,1,1,1,1,1
"CG10068",0,0,0,0,0,0,0,0,0
"CR42875",0,0,0,0,0.96,0,0,0,0
"CG31248",0,0,0,0,0,0,0,0,0
"Fer1",0,0,0,0,0,0,0,0.08,0
"CG2656",0,0,0,0,0.02,0,0,0,0
"gfzf",0,0,0,0,0,0,0,0,0
"Sas-4",0,0,0,0,0,0,0,0,0
"MAGE",0,0,0,0,0,0,0,0,0
"sas",0,0,0,0,0,0,0,0,0
"CG10055",0,0,0,0,0,0,0,0,0
"lap",0,0,0,0,0,0,0,0,0
"CG14609",0,0,0,0,0,0,0,0,0
"CG14608",0,0,0,0,0,0,0,0,0
"CG1234",0,0,0,0.2,0,0,0,0,0
"CG10053",0,0,1,1,1,0,0,0,0
"CG1227",0,0,0,0,0,0,0,0,0
"CG10050",0,0,0,0,0,0,0,0,0
"Obp84a",0,0,0,0,0,0,0,0,0
"Gld",0,0,0,0,0,0,0,0,0
"Syt4",1,1,1,1,1,1,1,1,1
"rn",0,0,0,0,0,0,0,0,0
"CR44333",0,0,0,0,0,0,0,0,0
"CG42544",0,0,0,0,0,0,0,0,0
"CR44334",0,0,0,0,0,0,0,0,0
"CG14598",0,0,0,0,0,0,0,0,0
"CG1142",0,0,0,0,0,0,0,0,0
"scaRNA:MeU5-C46",0,0,0,0,0,0,0,0,0
"snRNA:7SK",0,0,0,0,0,0,0,0,0
"alpha-Est10",0,0,0,0,0,0,0,0,0
"alpha-Est9",0,0,0,0,0,0,0,0.01,0.05
"alpha-Est8",0,0,0,0,0,0,0,0,0
"alpha-Est7",0,0,0,0,0,0,0,0,0
"Rtnl2",0,0,0,0,0,0,0,0,0
"alphaTub84D",1,1,1,1,1,1,1,1,1
"alpha-Est5",0,0,0,0,0,0,0,0,0
"alpha-Est4",0,0,0,0,0,0,0,0,0
"alpha-Est3",0,0,0,0,0,0,0,0,0
"alpha-Est2",0,0,0,0,0,0,0,0,0
"alpha-Est1",0,0,0,0,0,0,0,0,0
"CG34127",1,1,1,1,1,1,1,1,1
"CR44332",0,0,0,0,0,0,0,0,0
"Nlg1",0,0,0,0,0,0,0,0,0
"CR44260",0,0,0,0,0,0,0,0,0
"CG2616",0,0,0,0,0,0,0,0,0
"pyd3",0,0,0,0,0,0,0,0,0
"CG10919",0,0,0,0,0,0,0,0,0
"Sp7",0,0,0,0,0,0,0,0,0
"CG2641",0,0,0,0,0,0,0,0,0
"CG18744",0,0,0,0,0,0,0,0,0
"CG3014",0,0,0,0,0,0,0,0,0
"CG18268",0,0,0,0,0,0,0,0,0
"CG2993",0,1,0.08,1,0.54,0.88,1,1,1
"sgll",0,0,0,0,0,0,0,0,0
"CG31473",0,0,0,0,1,0,0,0,0
"CG34384",0,0.96,0,0,0,0,0,0,0
"CG17816",0.05,0,0.36,0,0,0,0,0,0
"CG10092",0,0.1,0,0,0,0,0,0,0
"mRpS9",0,0,0,0,0,0,0,0,0
"wtrw",0,0,0,0,0,0,0,0,0
"CG2943",0,0,0.97,0,0.98,0,0,0,0
"Taf7",0.01,0.01,0,0.99,0,0,0,0,0
"Prat",0,0,0,0,0,0,0,0,0
"CG2846",0,0,0,0,0,0,0,0,0
"CG2678",0,0,0,0,0,0,0,0,0
"CG10445",0,0,0,0,0,0,0,0,0
"lds",0,0,0,0,0,0,0,0,0
"dsx",0,0,0,0,0,0,0,0,0
"CD98hc",0,0,0,0,0,0,0,0,0
"CG2781",0,0,0,0,0,0,0,0,0
"CG14463",0.01,0.02,0,0.17,0.93,0.02,0.01,0.02,0
"Kmn2",0,0,0,0,1,0,0,0,0
"CG2698",0,0,0.16,0,0.83,0,0,0,0
"CG2767",0,0,0,0,0,0,0,0,0
"CG11052",0,0,0,0,0,0,0,0,0
"CG3223",0,0,0,0,0,0,0,0,0
"CG10435",0,0,0,0,0,0,0,0,0
"Pbp95",0,0,0,0,0,0,0,0,0
"CG2747",0,0,0,0,0,0.04,0,0,0
"ImpE3",0,0,0,0,0,0,0.24,0,0
"CG10903",0,0,0,0,0,0,0,0,0
"CG11035",0,0,0,0,0,0,0,0,0
"unc-45",0,0,0,0,0,0,0,0,0
"CG43060",0,0,0,0,0,0,0,0,0
"mAChR-B",0,0,0,0,0,0,0,0,0
"CG7910",0,0,0,0,0,0,0,0,0
"CG7900",0,0,0,0,0,0,0,0,0
"puc",0,0,0,0,0,0,0,0,0.03
"CR44331",0,0,0,0,0,0,0,0,0
"CG7878",0,0,0.03,0.01,0.07,0.01,0,0,0.01
"CG9667",0,0,0.01,0,0.96,0,0.02,0.02,0.03
"Gie",1,1,1,1,1,1,1,1,1
"grn",0,0,0,0,0,0,0,0,0
"CG7800",0,0,0,0,0,0,0,0,0
"CG18249",0,0,0,0,0,0,0,0,0
"CR45551",0,0,0,0,0,0,0,0,0
"CR45549",0,0,0,0,0,0,0,0,0
"DNApol-iota",0,0,0,0,0,0,0,0,0
"Ada2b",0,0,0,0,0,0,0,0,0
"CG9636",0.97,1,0.99,1,1,1,1,1,1
"CG15864",0,0,0,0,0,0,0,0,0
"mtg",0,0,0,0,0,0,0,0,0
"CR18228",0,0.98,0,0,0,0,0,0,0
"RpA-70",0,0,0,0,1,0,0,0,0
"Mcm2",0,0,0,0,0,0,0,0,0
"CG9630",0,0,1,0,0,0,0,0,0
"ato",0,0,0,0,0,0,0,1,0
"CG11671",0,0,0,0,0,0,0,0,0
"CG9626",0,0,0,0,0,0,0,0,0
"mRpL1",0,0,0.02,0,0.05,0,0,0,0
"nac",0,0,0,0,0,0,0,0,0
"Sgt1",0,0,0,0,0,0,0,0,0
"tex",0,0,0.9,0.02,0,0,0,0,0
"CG11693",0,0,0,0,0,0,0,0,0
"eIF4AIII",0,0,0,0,0,0,0,0,0
"Coq2",0,0,0,0,0,0,0,0,0
"Ctr1B",0,0,0,0,0,0,0,0,0
"CG9603",1,1,0,1,1,1,1,1,1
"Arl2",0,0,0.93,0,0,0,0,0,0
"CG9601",0,0,1,0,0.53,0,0,0,0
"CG18193",0,0,0,0,0,0,0,0,0
"DppIII",0,0,1,0,0,0,0,0,0
"CG7352",0,0,0,0,0,0,0,0,0
"Atg13",0,0,0,0,0,0,0,0,0
"stck",0,0,0,0,0,0,0,0,0
"CG9684",0,0,0.07,0,0.19,0,0,0,0
"CG45263",0,0.99,0,0,0.01,1,1,0.75,1
"Obp85a",0,0,0,0,0,0,0,0,0
"CG11737",0,0,0,0,0,0,0,0,0
"CG11741",0,0,0,0,0,0,0,0,0
"pch2",0.5,0,0.41,0,0.19,0,0,0,0
"mRpS18A",0.34,0.01,0,0.01,0.01,0.02,0,0.02,0
"CG31460",1,1,1,1,1,1,1,0.96,1
"CR44291",0,0,0,0,0,0,0,0,0
"Cenp-C",0,0,0,0,0,0.98,0,0,0
"5-HT2B",0,0,0,0,0,0,0,0,0
"Cyp313b1",0,0,0,0,0,0,0,0,0
"Mkk4",0,0.02,0,0,0,0.01,0,0.03,0
"CG8021",0,0,0,0,0.7,0,0,0,0
"Dhod",0,0,1,0.03,0,0,0,0,0
"CG11753",0.05,0,0,0.72,0,0.32,0,0,0.05
"CG42489",0,0,0,0,0,0,0,0,0
"bel",1,1,1,1,1,1,1,1,1
"p",1,1,1,1,0.88,1,1,0.99,1
"CG8032",0,0,0,0,0,0,0,0,0
"CG8036",0.15,0.99,1,0,0,0,0,0,0
"mRpL19",0,0,0,0.18,0,0,0,0,0
"CG9773",0,0,0,0,0,0,0,0,0
"CG8043",0,0,1,0,0,0,0,0,0
"CG11755",0,0,0,0,0,0,0,0.21,0
"hb",0,0,0,0,0,0,0,0,0
"Cks85A",0,0,0,0,0.01,0,0,0,0
"CG8112",0,0,0,0,0,0,0,0,0
"CG8116",0,0,0,0,0,0,0,0,0
"CG8136",0,0,0,0,0,0,0,0,0
"CG8145",0,0,0,0,0,0,0,0,0
"CG11762",0,0,0,0,0,0,0,0,0
"CG8159",0,0,0,0,0,0,0,0,0
"ranshi",0,0,0,0,0,0,0,0,0
"M1BP",0,0,0,0.04,0,0,0,0,0.01
"CG8202",0,0,0,0,0,0,0,0,0
"CG9801",0.98,0.09,0,0.03,0,0,0,0,0.01
"CG8223",1,1,0.99,1,0.99,1,1,1,1
"CG11768",0,0,0,0,0,0,0,0,1
"CR44228",0,0,0,0,0,0,0,0,0
"CG8236",0,0,0,0,0,0,0,0,0
"CG13318",0,0,0,0,0,0,0,0,0
"Pif1B",0,0,0,0,0,0,0,0,0
"Pif1A",0,0,0,0,0.29,0,0,0,0
"Tcp-1eta",0.02,0.1,0.05,0,0,0,0,0,0
"CG9839",0,0,0,0,0.98,0,0,0,0
"hng2",0,0,0,0,0,0,0,0,0
"CG9837",0,0,0,0,1,0,0,0,0
"CG9821",0.96,0,1,0.96,1,1,1,1,1
"CG8369",1,1,1,1,1,1,1,1,1
"CG9836",1,1,0,1,1,1,1,1,1
"CG8379",0,0,0,0,0,0,0,0,0
"pyd",0,0,0,0,0,0,0,0,0
"skap",1,1,1,1,0.85,1,0.98,1,0.95
"CG11964",0,0.19,0.07,0.08,0,0,0,0,0
"CG11966",0,0,0,0,0,0,0,0,0
"CAHbeta",0,0,0,0,0,0,0,0,0
"RagA-B",0,0,0,0,0,0.03,0,0,0
"CG11970",0,0,0,0,0,0,0,0,0
"E(var)3-9",0,0,0.57,0,0,0,0,0,0
"CG11975",0,0,0.66,0,0,0.02,0,0,0
"CG31100",0,0,0,0,0,0,0,0,0
"CG11980",0,0,0.6,0,0,0,0,0,0
"Prosbeta3",0,0,0,0,0,0,0,0,0
"CG11982",0,0,0,0,0.39,0,0,0,0
"CG11983",0,0,1,0,0,0,0,0,0
"CG11984",1,0.84,1,1,1,0.99,1,1,1
"CG11985",0,0,0,0,0,0,0,0.01,0
"CG11986",0,0,0,0,0,0,0,0,0
"tgo",0.85,0.91,0.14,0.88,0.94,0.92,0.92,0.75,0.97
"neur",1,0,0,0,0,0,0,0,0
"hyx",0,0,0,0,0,0,0,0,0
"Nmdmc",0,0,0,0,0,0,0,0,0
"Rel",0,0,0,0,0,0,0,0,0
"Mst85C",0,0,0,0,0.45,0,0,0,0
"Kdm2",0,0,0,0.13,0,0,0,0,0
"beag",0,0,0,0,0.18,0,0,0,0
"Ada",0,0,0,1,0,0,0,0,0
"pum",1,0.99,0.01,0.03,1,1,0.06,0.03,0.02
"CG11997",0,0,0,0,0,0,0,0,0
"CR45196",0,0,0,0,0,0,0,0,0
"D1",1,1,1,1,1,1,1,1,1
"ird1",0,0,0,0,0,0,0,0,0
"CG8420",0,0,0,0,0,0,0,0,0
"St2",0,0,0,0,0,0,0,0,0
"CG16734",0,0,0,0,0,0,0,0,0
"CG16736",0,0,0,0,0,0,0,0,0
"Ibf2",0,0,0,0,0.04,0,0,0,0.01
"Ibf1",0,0,0,0,0,0,0,0,0
"VhaM8.9",1,1,1,1,0.99,1,1,1,1
"sage",0,0,0,0,0,0,0,0,0
"Aats-trp",0.12,0,0,0,0,0,0,0,0
"Vps16A",0,0.06,0,0,0,0.01,0,0,0.04
"CG8861",0,0,0,0,0,0,0.99,1,1
"CG12951",0,0,0,0,0,0,0,0,0
"CG16749",0,0,0,0,0,0.37,0,0.13,0.05
"CG8866",0,0,0,0,0,0,0,0,0
"CG8121",0,0.06,0,0,0,0.04,0,0,0
"CR43301",0,0,0,0,0,0,0,0,0
"CG45050",0,0,0,0,0,0,0,0,0
"CG18473",0,0,0,0,0,0,0,0,0
"CG8129",0,0,0,0,0,0,0,0,0
"FER",0,0,0,0,0,0,0,0,0
"CG34117",0,0,0,0,0,0,0,0,0
"RpL34b",0,0.01,0,0,0,0,0,0,0
"CG8132",0,0,0,0,0,0,0,0,0
"CG9356",0,0,0,0,0,0.17,0,0,0.04
"CG44261",0,0,0,0,0,0,0,0,0
"betaTub85D",0,0,0,0,0,0,0,0,0
"Task7",1,1,0.71,0.7,0.01,1,1,1,1
"alpha-Man-II",0,0,0,0,0.07,0,0,0,0
"ps",0.07,0,0,0,0,0,0,0,0
"GstZ1",0,0,0,0,1,0,0,0,0
"GstZ2",0,0,0,0,0,0,0,0,0
"CG16779",0.02,0.93,1,0.98,0.02,0.4,0.7,1,1
"CG8147",0,0,0,0,0,0,0,0,0
"RhoL",0,0,0,0,0,0,0,0,0
"CG8149",0.03,0.09,0,0,0,0,0,0,0
"rump",1,1,1,1,1,1,1,1,1
"Ras85D",1,1,0,1,1,1,1,1,1
"Rlb1",0,0,0,0,0,0,0,0,0
"mRpL47",0,0.02,0,0,1,0,0,0,0
"JHDM2",0,0,0,0,0,0,0,0,0.01
"CG8176",0,0,0,0,0,0,0,0,0
"by",0,0,0,0,0,0,0,0,0
"mura",0,0,0,0,0,0,0,0,0
"CR42549",0,0,0,0,0,0,0,0,0
"RnpS1",1,1,0.99,0.97,1,1,1,1,1
"CG9386",0,0,0,0,0,0,0,0,0
"CG8199",0,0,0,0,0,0,0,0,0
"AP-1mu",0,0,0,0,0,0,0,0,0
"MBD-like",0.95,0.52,0.58,1,0.47,1,0.96,0.8,1
"CG9393",0,0,0,0,0,0,0,0,0
"Vps45",0,0,0,0,0,0,0,0,0
"CG16789",0,0,0,0,0,0,0,0,0
"CG16790",0,0,0,0.5,0,0,0,0,0
